"","Date","BTC","LTC","XRP","DOGE","XLM","ETH","TRX","ADA","SOL","DOT"
"731",2023-01-01,16625.0805507091,70.8156620928,0.338763386,0.0702246699,0.0725243283,1200.9648315725,0.0548196737,0.2497706003,9.9821727213,4.3708162005
"732",2023-01-02,16688.4713573932,74.8629039723,0.3485556235,0.071453821,0.073718193,1214.6566756133,0.0551565193,0.2538284262,11.2729666939,4.4893735347
"733",2023-01-03,16679.8570798137,75.6027226291,0.3438237799,0.0704680839,0.073649244,1214.7788025107,0.0548329021,0.2527956102,13.3440462497,4.5243644666
"734",2023-01-04,16863.2382582833,75.4339078867,0.3477944417,0.0732369473,0.0738355789,1256.5265946029,0.054731879,0.2676774494,13.4351134711,4.630191055
"735",2023-01-05,16836.7366452236,74.2508047779,0.3380394972,0.0715496439,0.0728897075,1250.4385512172,0.0536614617,0.269102178,13.4193300749,4.6176620147
"736",2023-01-06,16951.9695166293,75.9925797927,0.3446450293,0.0724696239,0.0750431093,1269.3790036318,0.0524936269,0.2786517261,13.5258415907,4.6861056571
"737",2023-01-07,16955.0774351588,76.3734438351,0.3442679422,0.0722223085,0.0756581669,1264.2703412672,0.0520192079,0.2771051429,13.0922679158,4.665955374
"738",2023-01-08,17091.1444513033,77.6822712663,0.3453584763,0.073601153,0.0771691218,1287.3594420315,0.0538152954,0.2952176578,14.3199330574,4.8010048595
"739",2023-01-09,17196.5540596395,81.7473161977,0.3493401439,0.0757843318,0.0794648688,1321.538946494,0.0546256495,0.3171015882,16.3024632019,4.8948736999
"740",2023-01-10,17446.292509299,80.8875197148,0.3512410599,0.0777285551,0.0795538507,1336.5861138308,0.0547821782,0.3224957215,16.1967232247,4.9188064587
"741",2023-01-11,17943.8976294683,84.0703111149,0.3741582022,0.0781534228,0.0814027072,1387.9327050848,0.0564859334,0.3227492179,16.3594164131,5.1299787773
"742",2023-01-12,18869.5880552656,85.9642294508,0.3751971422,0.080285736,0.0816437839,1417.9385231112,0.0571111996,0.3297584747,16.6190441964,5.2294779391
"743",2023-01-13,19909.5746247506,86.3400381892,0.3858040037,0.0844380287,0.0845817852,1451.6148394124,0.060010653,0.3457706968,18.2884449456,5.4017458331
"744",2023-01-14,20976.2997963921,87.8138590622,0.3954425422,0.0873234851,0.087298326,1550.7068639574,0.0618754927,0.3525524393,24.24945891,6.0246486087
"745",2023-01-15,20880.7992021821,87.3655310648,0.384881454,0.0861309735,0.0880628674,1552.4794799873,0.0623559396,0.3503679456,22.8733060636,5.9280977227
"746",2023-01-16,21169.6327806964,85.8343163974,0.3865755005,0.0836359595,0.0877766264,1576.8335087654,0.0624297397,0.3500403309,23.5775644104,5.8107733859
"747",2023-01-17,21161.5192199162,87.1174261843,0.3877106505,0.0829817877,0.0863969035,1567.8460502316,0.0617260155,0.3457607525,22.8840634544,5.9562055254
"748",2023-01-18,20688.7807298648,82.7753334192,0.3794519883,0.0801907176,0.082583031,1515.5070073176,0.0590033852,0.326835201,20.850633899,5.6481005957
"749",2023-01-19,21086.7933048443,84.2322729706,0.3937850923,0.0816603553,0.0843897758,1552.5565530841,0.0601533401,0.3390994834,21.4267664118,5.8055647315
"750",2023-01-20,22676.5517588881,90.4932271242,0.4133439882,0.0864029967,0.0888860393,1659.7541193552,0.0628313792,0.3645860832,25.5482716443,6.2552425415
"751",2023-01-21,22777.6258091326,88.3146477965,0.4035332791,0.0847647575,0.0903855184,1627.1182183693,0.0617321121,0.3690260473,24.6278375701,6.2494085714
"752",2023-01-22,22720.4156286391,87.6299754429,0.4009671128,0.08830436,0.0910362754,1628.3820424137,0.0616792501,0.376594055,24.2327900767,6.2052655227
"753",2023-01-23,22934.4314643586,90.0259214685,0.4249432567,0.0886054717,0.0944775215,1628.251040897,0.0628226515,0.3755039292,24.3578080368,6.577020416
"754",2023-01-24,22636.4693111916,87.2028810293,0.4077070063,0.083950257,0.0905054306,1556.6042398404,0.0602044389,0.3592972416,22.7956730542,6.1867635331
"755",2023-01-25,23117.8596819048,89.381009981,0.4176927101,0.0865939967,0.0924640499,1611.711042612,0.0618424784,0.3734100648,24.571446219,6.4060657041
"756",2023-01-26,23032.7775987084,87.5894584695,0.4101033601,0.0863734301,0.0919860523,1603.1059328512,0.0617308851,0.3800586838,24.3506960709,6.4748201772
"757",2023-01-27,23078.7278799123,88.8458068983,0.4127913262,0.0871233192,0.0925124531,1598.1565187695,0.0635821914,0.388978507,24.4078584837,6.5676252177
"758",2023-01-28,23031.0897756201,89.6019345445,0.4081341686,0.0877879428,0.0927601684,1572.4350441003,0.0630918807,0.3823505627,23.9818020172,6.3983188834
"759",2023-01-29,23774.5659233116,95.0500541138,0.4137644809,0.090233307,0.0944402011,1646.1555880184,0.0637937012,0.3963126949,26.132387135,6.6157588323
"760",2023-01-30,22840.13890738,91.2624336134,0.3945909392,0.0883369246,0.0899434403,1567.3264809426,0.0622468387,0.372510746,23.9463213232,6.1881524392
"761",2023-01-31,23139.2839099123,94.308113657,0.4063887476,0.0961673375,0.0907469297,1586.5353739335,0.0622201837,0.3909258285,23.9525467954,6.2643691897
"762",2023-02-01,23723.7696534847,100.4436291561,0.413891849,0.094170923,0.0922764182,1641.7926937162,0.0631932236,0.3972428743,24.9933585284,6.4660954908
"763",2023-02-02,23471.8704412794,98.6901828322,0.4097468324,0.0909788503,0.091633704,1643.2415885091,0.0637605086,0.3975628727,24.2650591349,6.5355329678
"764",2023-02-03,23449.3216215066,99.9709273916,0.4122049236,0.0929868454,0.0928088734,1664.7455821274,0.0641224528,0.4043357499,24.6808965228,7.0116844439
"765",2023-02-04,23331.8471370961,98.6144782101,0.4113053145,0.0957821824,0.093032606,1667.0592352492,0.0638236295,0.3997262093,24.3177464166,6.8831064748
"766",2023-02-05,22955.6660162974,96.4587528314,0.3989373735,0.0920952216,0.0909861803,1631.645879411,0.0640854612,0.3924720225,23.4934376692,6.6447237221
"767",2023-02-06,22760.1092633004,96.0624529161,0.3928236299,0.0895485808,0.0888593706,1616.2471265662,0.0631937371,0.3824209211,22.7063890777,6.4947985398
"768",2023-02-07,23264.2911876916,100.927663628,0.403903721,0.0925756885,0.0920148423,1672.0035689791,0.0657742046,0.399210112,23.8613570231,6.9420281219
"769",2023-02-08,22939.3987006841,99.207621702,0.3980524409,0.0901561462,0.0909829969,1650.7167526788,0.0668736621,0.3940329657,23.1926703054,6.7492735839
"770",2023-02-09,21819.0399147365,92.0984626691,0.3824662352,0.081480195,0.0855262516,1546.4382885133,0.0626143589,0.3625312291,20.4521278638,6.2313067422
"771",2023-02-10,21651.1837829361,93.5292851139,0.3826453502,0.0810897212,0.0856812381,1514.8691459245,0.0633231471,0.3586346551,20.1301104434,6.1896902718
"772",2023-02-11,21870.8740640545,94.4305475999,0.3840082872,0.0823719368,0.0862743546,1539.9267659675,0.0638045654,0.369201973,20.8300953277,6.2787958885
"773",2023-02-12,21788.2039862606,92.3957328538,0.3752824858,0.0821437784,0.0850660867,1515.033688007,0.0638368896,0.3642964007,21.4899775319,6.1765143693
"774",2023-02-13,21808.1017736009,91.1217524139,0.3716747936,0.0821555239,0.0851364346,1507.1659232596,0.0655999682,0.3596271359,20.7901007628,6.121275221
"775",2023-02-14,22220.8041436975,95.6875802136,0.3824074443,0.0835341193,0.0859304298,1556.8751525791,0.0667456144,0.3864412167,21.8249536383,6.2275739102
"776",2023-02-15,24307.8413284844,102.7953021293,0.401351743,0.089290892,0.0901564263,1673.7460217114,0.0708214173,0.4181151089,23.8839015465,6.6095227663
"777",2023-02-16,23623.4744808063,98.9521986749,0.3851566173,0.0850443454,0.0866267791,1640.0675952066,0.066882446,0.3879024724,22.2859517424,6.3338749876
"778",2023-02-17,24565.6019889467,100.3095061911,0.3953015168,0.0877657997,0.0906490987,1694.7833758702,0.0704574284,0.4039429216,23.1667577722,7.2783629687
"779",2023-02-18,24641.2769484258,99.7918482852,0.3946303355,0.0889268798,0.092106292,1691.8194566737,0.0701377063,0.4063306692,23.478590852,7.2426864375
"780",2023-02-19,24327.6416722827,97.5642151998,0.3863169061,0.0869660212,0.0905786361,1681.4361293747,0.0703847299,0.4001071597,24.840751873,7.4437040658
"781",2023-02-20,24829.1475699492,95.940815663,0.3985245796,0.0882084047,0.0944809442,1702.6751158673,0.0719395112,0.4040026562,26.1813862722,7.5421628754
"782",2023-02-21,24436.354484576,93.7094826184,0.3919050598,0.08541277,0.0948434772,1658.0363984124,0.0694673994,0.3924172438,24.9485582633,7.2488095072
"783",2023-02-22,24188.8429766943,95.2189224144,0.3955857194,0.0855336972,0.0924341789,1643.2317104289,0.0694340961,0.3889209298,24.181347884,7.1832193824
"784",2023-02-23,23947.492523176,94.6919929741,0.3891296744,0.0842917049,0.0910178415,1651.073895645,0.069593867,0.383023278,23.9008009579,7.0895753897
"785",2023-02-24,23198.1274878832,91.555098855,0.3784766428,0.0809004516,0.0891132727,1608.3731584143,0.0678517882,0.3658192346,23.0530355465,6.6144219974
"786",2023-02-25,23175.3756358425,93.2634511901,0.3780849407,0.0807855597,0.0880419814,1594.9149529904,0.0678344233,0.3623642343,22.5233992706,6.5405824007
"787",2023-02-26,23561.2129109163,95.2556238673,0.3780414944,0.0822020225,0.088927332,1640.8171556492,0.0695130467,0.368973217,23.2560886007,6.6896035801
"788",2023-02-27,23522.871914506,94.0866771344,0.3791150546,0.0813544994,0.0883739519,1634.3263684101,0.0693968878,0.3648986653,22.6925884684,6.5880337051
"789",2023-02-28,23147.3533899085,93.7927759922,0.3771496463,0.0807491116,0.087033682,1605.8951307949,0.0690110701,0.352453998,21.9163865898,6.3449359439
"790",2023-03-01,23646.549899145,97.7376602326,0.3838789996,0.0819644778,0.0881019509,1663.4336563449,0.0698776013,0.3603559363,22.5064317191,6.5341812855
"791",2023-03-02,23475.4667376623,95.2572398617,0.3775795954,0.0805201225,0.087452409,1647.3192793728,0.0696510677,0.350206488,21.9848781736,6.3269150613
"792",2023-03-03,22362.6793319333,90.5489764272,0.377671106,0.0767767294,0.0856183599,1569.1676527552,0.067159433,0.3427367732,21.3993526504,6.0339324115
"793",2023-03-04,22353.3500739307,89.2895380441,0.3738130449,0.074556387,0.0836044009,1566.92394276,0.0666837066,0.3364993334,20.9668390725,5.9126036908
"794",2023-03-05,22435.5141969735,89.9533480382,0.3671939339,0.0747946392,0.0827530132,1564.4687207107,0.067255718,0.3371016968,20.9785841635,5.9800683062
"795",2023-03-06,22429.7575333463,87.4229190699,0.3704711836,0.0748047817,0.0835075479,1567.3987018259,0.0674013829,0.3308206085,20.6350119124,5.922526713
"796",2023-03-07,22219.7690709418,86.3019008228,0.3805475732,0.0740478329,0.0827985516,1561.9331204295,0.0662630772,0.3304830758,20.2447315547,5.8513916001
"797",2023-03-08,21718.0798304321,82.7835312759,0.3891875341,0.0711299131,0.0817894131,1534.0882322774,0.0652596571,0.3175774253,18.4211942294,5.5955019311
"798",2023-03-09,20363.0211117254,76.7310487477,0.3721303194,0.0659873417,0.0770863637,1438.660722311,0.0584565406,0.3096776409,17.308146775,5.3807260537
"799",2023-03-10,20187.2436476163,71.7622105414,0.370622407,0.0658330973,0.0781549123,1429.1581327081,0.0574168582,0.3153422335,18.2436428485,5.5546356348
"800",2023-03-11,20632.4096293926,69.7069516184,0.3668316559,0.0665941145,0.0793954593,1482.616649191,0.0592718152,0.3073267413,18.2258443932,5.5077178707
"801",2023-03-12,22163.949951915,76.3118460078,0.3733182008,0.0710011025,0.0830665588,1590.2929484563,0.0647100657,0.3315393826,20.3105311496,5.9164765072
"802",2023-03-13,24197.5329977753,81.7682878546,0.3737856107,0.0730406448,0.0847554647,1680.3089961384,0.0672195497,0.3445847978,20.4337118512,6.1152659404
"803",2023-03-14,24746.0746588477,84.3505430303,0.3742787428,0.0747870607,0.0884361893,1703.5071260037,0.0671329375,0.3443078819,20.9280343012,6.24383958
"804",2023-03-15,24375.9613578312,76.4281569343,0.3605575207,0.0698663728,0.0839254301,1656.1805219909,0.0653126122,0.3246368986,19.2909809325,5.885961812
"805",2023-03-16,25052.789721748,79.0535525117,0.3660251645,0.0727184537,0.0847574,1677.2155034421,0.0653673372,0.3253825649,19.7305428936,6.1011125531
"806",2023-03-17,27423.9306340492,85.5023168026,0.3803818182,0.0765089908,0.088094258,1792.4851405695,0.0677946411,0.350523932,21.6291023908,6.6358374722
"807",2023-03-18,26965.8797570266,82.9837393316,0.3744332873,0.0730495113,0.0856112442,1761.6596834205,0.0658769214,0.3377110997,21.1959013926,6.3285871738
"808",2023-03-19,28038.6749467651,84.4360988814,0.3884647973,0.0748128419,0.0879296269,1785.5765822409,0.0667686046,0.346009667,21.9034032951,6.470154942
"809",2023-03-20,27767.2363318262,78.4245536592,0.3746275118,0.0714867283,0.086519836,1735.3212688367,0.0651107132,0.3325946035,22.1764653169,6.0955473352
"810",2023-03-21,28175.8168354249,82.7353505863,0.4697102141,0.0768935651,0.0965432441,1806.7607367255,0.0671828714,0.3712356998,22.6182676061,6.3830828885
"811",2023-03-22,27307.4367684133,87.3568901838,0.422480117,0.0739989071,0.0908954994,1737.7169855997,0.0598750423,0.3606134643,21.4804850374,6.0634811465
"812",2023-03-23,28333.9727113788,93.7010022207,0.4448504111,0.0774117535,0.09255113,1816.405182071,0.0652633973,0.3720449115,22.216777657,6.3254703494
"813",2023-03-24,27493.2851436235,93.7099046945,0.4259021882,0.0746798784,0.08888388,1752.0448567755,0.0634431481,0.3600832665,20.6788550129,6.0280300381
"814",2023-03-25,27494.7068783775,91.5811503913,0.4447164873,0.0740442353,0.0907594258,1743.7647859083,0.063722889,0.3519957795,20.4466457322,5.9086576849
"815",2023-03-26,27994.3295142227,93.5251950849,0.4488171296,0.0744172883,0.0919622603,1775.6767503974,0.0642162329,0.3562454397,20.9755186213,6.0520506473
"816",2023-03-27,27139.8885305221,89.2468724722,0.4799912509,0.0728945262,0.092599498,1715.4608138518,0.0635800978,0.3455096647,19.9216744919,5.8736168932
"817",2023-03-28,27268.1314829145,89.1393763176,0.5150583423,0.0738232619,0.0977144111,1772.7856574311,0.0642147394,0.3683535512,20.4706977509,6.0644467915
"818",2023-03-29,28348.442342812,91.3417380488,0.543577422,0.0756274322,0.1018891675,1793.0018848417,0.064341376,0.3815886256,21.1114674547,6.1807556228
"819",2023-03-30,28033.5631503957,89.0598911729,0.534248864,0.0742448149,0.1062692754,1792.7371357773,0.0648203775,0.3764585072,20.5510466385,6.1188036
"820",2023-03-31,28478.4846056804,89.6841256752,0.5384916303,0.0770349806,0.1120837258,1822.0221185209,0.065616088,0.3989232093,21.1704964622,6.3410243897
"821",2023-04-01,28411.0342430924,92.8753512598,0.5147410437,0.0840508043,0.1077590622,1813.8605590338,0.0668423718,0.3853882448,20.9756421085,6.409517056
"822",2023-04-02,28199.3083837745,93.0159746037,0.5189532721,0.0790891916,0.1066257855,1795.7080919438,0.0653123484,0.3817529542,20.5369759896,6.2672294867
"823",2023-04-03,27790.2208547736,93.0373401419,0.4969595787,0.0960785809,0.106787604,1810.2971389314,0.065760707,0.3871391313,20.4430507797,6.432228344
"824",2023-04-04,28168.0898164027,92.6004249129,0.5034790092,0.0951593404,0.1061673163,1871.0051760383,0.0657831023,0.3896832197,20.9246200091,6.4416995975
"825",2023-04-05,28177.9835569508,92.6221187164,0.506235126,0.0928165136,0.1072841433,1909.1140628977,0.0661086925,0.3923642304,20.9660077215,6.4040342664
"826",2023-04-06,28044.1397549441,90.929154969,0.5032984756,0.0854118649,0.1057809951,1872.9226620075,0.0660981505,0.3832104826,20.610128572,6.2807759812
"827",2023-04-07,27925.8594084129,90.6383304739,0.5137364363,0.0824555516,0.1064611793,1865.6360612511,0.0661132951,0.3836428486,20.4699414481,6.184779813
"828",2023-04-08,27947.7945496942,89.9751945646,0.5057156911,0.0814049315,0.1044140272,1849.4981769721,0.0661525751,0.3856349377,20.0364499342,6.135956525
"829",2023-04-09,28333.0500476249,90.6766741578,0.5058339619,0.083289699,0.104812675,1859.3877707862,0.0666524884,0.3896925985,20.2994654843,6.2162148248
"830",2023-04-10,29652.9800970841,93.8212290402,0.518318089,0.0848516456,0.1057280603,1911.2075109013,0.0673362145,0.3969887869,20.8823574404,6.2904499163
"831",2023-04-11,30235.0589389553,94.3117993021,0.5175179005,0.0842369753,0.1051840542,1892.189715911,0.0664323762,0.4014555026,23.0188272855,6.4257521425
"832",2023-04-12,30139.052871052,92.5041598828,0.5061148528,0.0834333976,0.104576148,1920.682189487,0.0650264213,0.4065627742,23.9853058726,6.4151928537
"833",2023-04-13,30399.0663854918,94.2594986439,0.5132923209,0.0874840376,0.1054479557,2012.6346440046,0.0653090092,0.4257594726,24.4323091591,6.6424483193
"834",2023-04-14,30485.7000292553,96.4519758794,0.5239929961,0.0887847604,0.1070627424,2101.6355001253,0.0662583344,0.4383297723,24.7727219053,6.7340309459
"835",2023-04-15,30318.4969530646,96.8682098163,0.5204436122,0.0889743242,0.1066020229,2092.4668534715,0.0660013013,0.45328028,24.0793782151,6.8069029868
"836",2023-04-16,30315.3554561203,100.2674456494,0.5213916624,0.0904722667,0.1074536708,2120.0058201151,0.0665517836,0.4517552208,25.3619267539,6.8330643225
"837",2023-04-17,29445.0449049628,98.6746972194,0.5111268983,0.0914493027,0.1040749713,2076.2430038239,0.0657841419,0.4341666039,24.5588456127,6.6955433891
"838",2023-04-18,30397.5527355226,101.851419462,0.5322641777,0.093988601,0.1055838954,2104.5372669455,0.0667624865,0.4437515023,24.8526891182,6.9220266145
"839",2023-04-19,28822.6804729009,90.4406831618,0.4915988003,0.0878677896,0.0976895797,1936.4034646782,0.0658490041,0.4157926467,22.7128354603,6.3199210903
"840",2023-04-20,28245.9873104934,90.2396575721,0.4748579356,0.083936736,0.095760887,1943.0976697035,0.0654130718,0.400730695,22.1814398607,6.1112303834
"841",2023-04-21,27276.9096875756,85.5173448175,0.4493955367,0.0784791573,0.0930128606,1849.9998459932,0.0650013342,0.3829392818,21.2781364687,5.8514940489
"842",2023-04-22,27817.5009174373,87.0985236087,0.4726607015,0.0803748426,0.0955926344,1874.2285806104,0.0660748035,0.3961526857,21.8162876204,5.9532923534
"843",2023-04-23,27591.3846319068,86.897326168,0.4650163645,0.078819705,0.0945729571,1862.0620571837,0.0666768907,0.3890003965,21.4801378007,5.9176850211
"844",2023-04-24,27525.3394995911,88.4073438495,0.4612729706,0.0787836105,0.0934804295,1842.7574513807,0.0661398654,0.383915529,21.3910700593,5.8914375292
"845",2023-04-25,28307.5980906654,91.1083479957,0.4699949853,0.079847418,0.0949159522,1866.7536026164,0.065862874,0.3949190801,21.9272533716,6.0012560095
"846",2023-04-26,28422.7008784923,88.2541884569,0.4620374332,0.0786230413,0.093557537,1866.564236591,0.0651829447,0.401498307,21.2830125843,5.8524317784
"847",2023-04-27,29473.7861836728,89.6888152884,0.4668678458,0.0801904469,0.0943654118,1908.7864037137,0.0657942987,0.4098430567,22.3401152671,5.9711748906
"848",2023-04-28,29340.262498158,89.7313839531,0.4802705971,0.0803643573,0.0947494917,1892.5127615707,0.0667100504,0.4049324251,23.3662870157,5.9485945786
"849",2023-04-29,29248.4883729176,91.0875163175,0.4784094449,0.0816302683,0.0957962551,1908.9169855457,0.0680042097,0.4027835887,23.1829956943,6.0402124764
"850",2023-04-30,29268.8070431626,88.5336185448,0.4723315054,0.0797693297,0.0946479408,1876.9243269741,0.0673432027,0.3973536325,22.8320135036,5.9012710012
"851",2023-05-01,28091.5688038924,86.7426171556,0.4649659014,0.0788196778,0.0926369317,1831.9547997998,0.0685036216,0.3868567385,21.9866330926,5.6679230301
"852",2023-05-02,28680.5369679129,88.2957894021,0.464950531,0.0788056744,0.0935514403,1870.7892659124,0.0692456329,0.3917728665,22.2649782835,5.718677586
"853",2023-05-03,29006.3076709086,88.8948513568,0.4634944948,0.0797133054,0.0935870159,1904.651898117,0.0692445881,0.3939417373,22.218001801,5.7785070744
"854",2023-05-04,28847.7115906552,88.4944531235,0.4615726832,0.0784489677,0.0934793399,1877.7041428906,0.0694539174,0.3874480816,21.7303480918,5.6693140476
"855",2023-05-05,29534.384019705,88.838666448,0.4678000844,0.0803901836,0.0943847684,1995.0608851615,0.0710029581,0.394684081,22.8261099184,5.8537512694
"856",2023-05-06,28904.6239490708,83.6314417502,0.4595493533,0.0769984554,0.092586772,1900.2217837952,0.0703272731,0.3801188379,21.9742630852,5.653782633
"857",2023-05-07,28454.9782855135,83.5726121329,0.4503644501,0.0767102332,0.0920458363,1873.0764708369,0.0693416667,0.3769061416,21.8442293584,5.6412769441
"858",2023-05-08,27694.2728962731,77.8734343778,0.4289145683,0.072472717,0.0895193883,1849.042756465,0.0684387947,0.3658276798,20.6574638469,5.3758932902
"859",2023-05-09,27658.774672519,80.0215843951,0.4298875414,0.0731387745,0.0891210446,1848.603129681,0.069081254,0.3638060768,20.6836447751,5.3285737185
"860",2023-05-10,27621.7562273313,81.0699744674,0.430872912,0.0732259763,0.089128875,1842.4014364488,0.0694082692,0.3699374858,20.9537108179,5.4705320657
"861",2023-05-11,27000.7882707338,81.0408800913,0.421878921,0.0720846968,0.0895048161,1796.4906137076,0.0677054429,0.3600388996,20.2348802441,5.2854259115
"862",2023-05-12,26804.9906706878,80.5031349201,0.4307177227,0.0724588617,0.0891093903,1808.0197452174,0.0690957879,0.3704629457,20.9117954611,5.3459884526
"863",2023-05-13,26784.0785608824,80.3057023168,0.4249029875,0.0717772705,0.0883371345,1796.1149274099,0.0693801003,0.3650306017,20.8687609486,5.351903567
"864",2023-05-14,26930.6378455643,83.4442985485,0.4258598476,0.0719860951,0.0887232336,1800.5010095513,0.0694008287,0.3707606872,20.953397507,5.3544090447
"865",2023-05-15,27192.6932211649,87.0665673164,0.4275624256,0.0720462726,0.088083306,1817.5498870463,0.0702417415,0.367482121,21.0071891019,5.3202862919
"866",2023-05-16,27036.650709944,89.8577187665,0.4414223727,0.0727294497,0.0879018618,1824.1214554709,0.0705590743,0.3678302305,20.6794198406,5.2992918164
"867",2023-05-17,27398.8020279652,93.8897358979,0.4485885453,0.074911325,0.088578988,1821.8595805464,0.0710519968,0.3754245637,21.0683999658,5.413901392
"868",2023-05-18,26832.209300486,90.542911276,0.4602987182,0.0735461036,0.0887398472,1801.7284805099,0.070276368,0.3720777659,20.3486954617,5.341458574
"869",2023-05-19,26890.1282424083,91.7023852517,0.467981636,0.0735266942,0.0892044938,1812.5895098483,0.0706749553,0.3682151265,20.349870033,5.3700394979
"870",2023-05-20,27129.5862550312,92.3713183804,0.4690813303,0.0736702963,0.0888481955,1820.4780014054,0.0726498299,0.3663572279,20.2854455406,5.4144812588
"871",2023-05-21,26753.8256390547,92.2788717232,0.4575499665,0.0721421849,0.0881266453,1804.5313803255,0.0751242564,0.3603634235,19.6094379911,5.2734399983
"872",2023-05-22,26851.2776278913,90.946072983,0.4616009083,0.0729982169,0.0881411067,1817.5348253547,0.0781677875,0.3679974346,19.5420459006,5.3126169971
"873",2023-05-23,27225.7265906348,91.6323325365,0.4654304403,0.0728636065,0.0881474937,1854.3806307242,0.0784806243,0.3704837173,20.0431829884,5.4007304143
"874",2023-05-24,26334.8182144365,86.0003667517,0.4536094357,0.0707351917,0.0865101305,1800.1000165874,0.0768981068,0.3642342226,19.2236642998,5.2600341673
"875",2023-05-25,26476.2075319731,86.6006808904,0.4537338536,0.0708753217,0.0870272593,1805.9536832882,0.0768127288,0.3584158597,19.2606629611,5.2444050344
"876",2023-05-26,26719.2909846173,87.2680671947,0.4691401075,0.0709836887,0.0878306353,1828.6897444971,0.0754893776,0.3628838216,19.3669555744,5.2484372195
"877",2023-05-27,26868.3538184312,88.6503108689,0.4722446498,0.0726827576,0.0881362812,1831.1183083015,0.0771894839,0.3667743644,20.4252329628,5.3379913491
"878",2023-05-28,28085.6473607492,91.5799639568,0.48288855,0.0736132309,0.0886976809,1910.9141581907,0.0774476252,0.3829994296,20.7985775221,5.5086737916
"879",2023-05-29,27745.884443552,91.0004608832,0.4941514412,0.0731850875,0.0893152291,1893.0780853441,0.0761598678,0.3791384675,20.5865089432,5.4608061722
"880",2023-05-30,27702.3487747796,92.3261081143,0.5219381518,0.0723609934,0.0908430815,1901.0265676637,0.0764022601,0.3779335236,21.2540838293,5.443802084
"881",2023-05-31,27219.6586081109,90.5390057079,0.5173862282,0.0716604297,0.0925776793,1874.1304352123,0.075282481,0.374403147,20.8245025704,5.3178267063
"882",2023-06-01,26819.9732197077,93.972337258,0.5073171381,0.0714922708,0.0910865541,1862.2014510177,0.0747734484,0.36472405,20.5022192951,5.2106700143
"883",2023-06-02,27249.5889490884,95.4177499338,0.5253871179,0.0726117031,0.0920454056,1907.2566362935,0.0827536645,0.3783035136,21.2575964369,5.2798849854
"884",2023-06-03,27075.1293984425,95.9931352901,0.5193507013,0.0726710961,0.091991952,1892.4125288604,0.0818343824,0.3760278834,21.1555659164,5.3303420691
"885",2023-06-04,27119.0671931263,94.2899182766,0.5359110752,0.0724713631,0.0913880936,1890.5135595696,0.0814778241,0.3776931769,21.818976231,5.3194423342
"886",2023-06-05,25760.0969995361,87.8345993927,0.5103935803,0.0665725975,0.0879064593,1811.8283599458,0.0783465243,0.3520153536,20.0750602881,5.0732032229
"887",2023-06-06,27238.7837262174,90.9207141462,0.5304637184,0.0703727972,0.0896852801,1884.4948378065,0.0782335894,0.3537153338,20.3984840422,5.2083072732
"888",2023-06-07,26345.9988512669,88.8483865631,0.5196279008,0.0672995828,0.0873525079,1832.3959608921,0.0767411971,0.322278421,18.6342825772,5.0222003001
"889",2023-06-08,26508.2159021565,88.4665618208,0.5245461519,0.0679655812,0.08715003,1846.3018693826,0.0774954487,0.3231565651,18.9094764655,5.0260376172
"890",2023-06-09,26480.3750935951,89.2320359678,0.5379173634,0.0694885929,0.088990183,1840.2251778375,0.0719837021,0.2954014611,17.3796992445,4.9821047326
"891",2023-06-10,25851.2410031697,77.3517080885,0.5081990997,0.0618602737,0.0823321436,1752.3847272043,0.069601401,0.2761939348,15.6561010637,4.5262943857
"892",2023-06-11,25940.1680803434,77.6989396194,0.521220565,0.0615873771,0.0835139967,1753.4152398112,0.0701770454,0.2726298136,15.558775996,4.5216186375
"893",2023-06-12,25902.499869783,77.5480948924,0.5257211732,0.0614592724,0.083089922,1742.5286400944,0.0710332189,0.2750475382,15.1967077933,4.5324463261
"894",2023-06-13,25918.7284012682,77.4438211025,0.520086316,0.0617231119,0.0825306014,1739.0375441046,0.0719186671,0.274985728,15.0181928497,4.6220731395
"895",2023-06-14,25124.6766798408,73.1632898953,0.4802201273,0.06038748,0.0792511329,1650.5192414211,0.0709652716,0.2632261398,14.4865722038,4.5698497148
"896",2023-06-15,25576.3940082636,74.5264332279,0.4801175351,0.0615030533,0.0763173557,1665.5198178778,0.0709508186,0.2619567299,14.759472549,4.3771837243
"897",2023-06-16,26327.4623942173,76.0491255783,0.4757427435,0.0621021183,0.0774062907,1716.668853444,0.0705151821,0.2631850275,15.3082536579,4.4168465658
"898",2023-06-17,26510.6764468879,76.9124114857,0.4797903534,0.0622172807,0.0796678624,1727.2041521169,0.0715917294,0.266927718,15.6505211964,4.5261314312
"899",2023-06-18,26336.213003281,77.1782523073,0.4875729386,0.0621668738,0.0794977955,1720.577491777,0.0701205741,0.2609629662,15.4382351318,4.5309630123
"900",2023-06-19,26851.0285455213,77.4220270107,0.4933947047,0.0623410034,0.0799688442,1737.6594086455,0.06996852,0.2630482928,16.0730422632,4.5224223396
"901",2023-06-20,28327.4882643282,80.3088981663,0.4928695861,0.0630448079,0.0828635417,1792.119945283,0.0705909035,0.2703294013,16.6352311781,4.6689236542
"902",2023-06-21,30027.296453501,85.1477451028,0.5006947646,0.0657035949,0.0867945278,1891.0071503552,0.0723841963,0.2870004214,17.2570460083,4.8294257558
